date,description,debit,credit,cra_category,is_personal,needs_review,itc_amount,notes,itc_pct
2025-07-29,Point of Sale - Interac PURCHASE521011127319 PETRO-CANADA 37 4506*********765,27.9,0.0,Fuel & Petroleum,False,False,1.3285714285714285,,1.0
2025-07-28,Point of Sale - Interac PURCHASE520914339078 CPC / SCP 57770 4506*********223,18.22,0.0,Fuel & Petroleum,False,False,0.8676190476190476,,1.0
2025-07-28,Point of Sale - Interac PURCHASE742001001010 CHEVRON #52595 4506*********765,37.0,0.0,Fuel & Petroleum,False,False,1.7619047619047619,,1.0
2025-07-28,Point of Sale - Interac PURCHASE520716122785 DOWNTOWN FAS GA 4506*********765,42.81,0.0,Fuel & Petroleum,False,False,2.0385714285714287,,1.0
2025-07-25,Point of Sale - Interac PURCHASE520614401547 FOX CREEK ESSO 4506*********765,52.26,0.0,Fuel & Petroleum,False,False,2.4885714285714284,,1.0
2025-07-18,Point of Sale - Interac PURCHASE519913205797 PETRO-CANADA 37 4506*********765,149.02,0.0,Fuel & Petroleum,False,False,7.096190476190476,,1.0
2025-07-17,Electronic Funds Transfer LOAN PAYMENT 000025198990969 SCOTIA BANK - SPL LOAN PAYMENT,535.73,0.0,Vehicle Lease/Loan Payment,True,False,25.510952380952382,,1.0
2025-07-17,Point of Sale - Interac PURCHASE001001001184 J&R DRIVE THRU 4506*********223,24.15,0.0,Meals & Entertainment (50%),False,False,1.15,,1.0
2025-07-17,Internet Banking INTERNET TRANSFER000000105320 TO: 00099/78-83439 4506*********765,1000.0,0.0,Shareholder Distribution,False,False,0.0,,0.0
2025-07-15,Electronic Funds Transfer BILL PAYMENT Koodo Mobile,87.26,0.0,Bank Charges & Interest,False,False,4.155238095238095,,1.0
2025-07-15,Internet Banking INTERNET TRANSFER000000126231 TO: 00099/78-83439 4506*********765,3000.0,0.0,Shareholder Distribution,False,False,0.0,,0.0
2025-07-14,Electronic Funds Transfer LOAN PAYMENT BR : 3333 TD ON-LINE LOANS SYSTEM,1458.29,0.0,Vehicle Lease/Loan Payment,False,False,69.44238095238096,,1.0
2025-07-14,Electronic Funds Transfer GOVERNMENT CANADA,308.48,0.0,Income Tax Installment,False,False,14.689523809523811,,1.0
2025-07-14,Point of Sale - Interac PURCHASE519417474883 MOBIL@ - 1767 4506*********765,47.88,0.0,Fuel & Petroleum,False,False,2.28,,1.0
2025-07-14,Point of Sale - Interac PURCHASE519222406868 RIVER CREE BIST 4506*********765,165.08,0.0,Meals & Entertainment (50%),True,False,7.860952380952382,,1.0
2025-07-14,Point of Sale - Interac PURCHASE519220303313 PETRO-CANADA 37 4506*********765,48.96,0.0,Fuel & Petroleum,False,False,2.331428571428572,,1.0
2025-07-11,Point of Sale - Interac PURCHASE519119953536 RAINBOW RESTAUR 4506*********223,63.63,0.0,Meals & Entertainment (50%),False,False,3.0300000000000002,,1.0
2025-07-10,Point of Sale - Interac PURCHASE519020451018 PETRO-CANADA 37 4506*********765,103.69,0.0,Fuel & Petroleum,False,False,4.937619047619047,,1.0
2025-07-09,Point of Sale - Interac PURCHASE000096030520 REDWATER REGIST 4506*********223,93.0,0.0,Vehicle Repairs & Maintenance,False,False,4.428571428571429,,1.0
2025-07-09,Internet Banking E-TRANSFER105530124815 rent@realtyfocus.com 4506*********765,1600.0,0.0,Office Rent - Commercial,False,False,76.19047619047619,,1.0
2025-07-09,Internet Banking E-TRANSFER105530123522 rent@realtyfocus.com 4506*********765,161.66,0.0,Office Rent - Commercial,False,False,7.698095238095238,,1.0
2025-07-08,Point of Sale - Interac PURCHASE518917357897 REDWATER COMMUN 4506*********765,65.0,0.0,Meals & Entertainment (50%),False,True,3.095238095238095,Unclassified,1.0
2025-07-08,Point of Sale - Interac PURCHASE001001001022 J&R DRIVE THRU 4506*********765,47.15,0.0,Meals & Entertainment (50%),False,False,2.2452380952380953,,1.0
2025-07-08,Point of Sale - Interac PURCHASE873001001078 FGP50206 FAS GA 4506*********765,19.38,0.0,Fuel & Petroleum,False,False,0.9228571428571428,,1.0
2025-07-08,Internet Banking MOBILE DEPOSIT,0.0,918.75,Revenue,False,False,0.0,,0.0
2025-07-08,Internet Banking INTERNET TRANSFER000000131756 TO: 00099/78-83439 4506*********765,4000.0,0.0,Shareholder Distribution,False,False,0.0,,0.0
2025-07-07,Electronic Funds Transfer INSURANCE MANULIFE FINANCIAL,31.89,0.0,Other / Unclassified,False,False,1.5185714285714285,,1.0
2025-07-07,Point of Sale - Interac PURCHASE871001001184 FGP50206 FAS GA 4506*********765,22.37,0.0,Fuel & Petroleum,False,False,1.0652380952380953,,1.0
2025-07-07,Automated Banking Machine ABM WITHDRAWAL 2A97 REDWATER 18242 4506*********765,40.0,0.0,Shareholder Distribution,False,False,0.0,,0.0
2025-07-07,Point of Sale - Interac PURCHASE518713101796 REDWATER ESSO 4506*********765,13.15,0.0,Fuel & Petroleum,False,False,0.6261904761904763,,1.0
2025-07-07,Point of Sale - Interac PURCHASE870001001023 FGP50206 FAS GA 4506*********765,19.38,0.0,Fuel & Petroleum,False,False,0.9228571428571428,,1.0
2025-07-07,Point of Sale - Interac PURCHASE137708607824 SQ *KICKS SALOO 4506*********765,74.97,0.0,Meals & Entertainment (50%),True,False,3.57,,1.0
2025-07-04,Point of Sale - Interac PURCHASE518515190486 PETRO-CANADA 37 4506*********765,102.01,0.0,Fuel & Petroleum,False,False,4.857619047619048,,1.0
2025-07-03,Point of Sale - Interac PURCHASE814813200703 1185508 ALBERTA 4506*********223,131.2,0.0,Home Office Expenses,False,True,6.247619047619047,Unclassified,1.0
2025-07-03,Point of Sale - Interac PURCHASE518417294277 REDWATER COMMUN 4506*********765,85.0,0.0,Meals & Entertainment (50%),False,True,4.0476190476190474,Unclassified,1.0
2025-07-03,Branch Transaction WIRE TSF 0310680 PRICEWATERHOUSECOOPERS INC INV 31 LONG RUN EXPL INV 2025,0.0,13225.5,Revenue,False,False,0.0,,0.0
2025-07-02,Electronic Funds Transfer BILL PAYMENT Koodo Mobile,70.6,0.0,Bank Charges & Interest,False,False,3.3619047619047615,,1.0
2025-07-02,Point of Sale - Interac PURCHASE518310414033 PETRO-CANADA 37 4506*********765,60.09,0.0,Fuel & Petroleum,False,False,2.8614285714285717,,1.0
2025-07-02,Internet Banking E-TRANSFER105517927096 bb 4506*********765,24.0,0.0,Bank Charges & Interest,False,False,1.142857142857143,,1.0
2025-06-30,Branch Transaction ACCOUNT FEE,40.0,0.0,Bank Charges & Interest,False,False,1.9047619047619047,,1.0
2025-06-30,Electronic Funds Transfer GOVERNMENT CANADA,472.16,0.0,Income Tax Installment,False,False,22.483809523809526,,1.0
2025-06-30,Internet Banking E-TRANSFER105516594938 Stony plain Mechanical 4506*********765,350.0,0.0,Bank Charges & Interest,False,False,16.666666666666664,,1.0
2025-06-30,Point of Sale - Interac PURCHASE518021322763 SPRUCE GROVE GA 4506*********765,40.84,0.0,Fuel & Petroleum,False,True,1.944761904761905,Unclassified,1.0
2025-06-30,Point of Sale - Interac PURCHASE518015252144 REDWATER HOME H 4506*********765,60.86,0.0,Equipment & Supplies,False,False,2.8980952380952383,,1.0
2025-06-30,Point of Sale - Interac PURCHASE517918467536 CANADIAN TIRE S 4506*********765,50.91,0.0,Vehicle Repairs & Maintenance,False,True,2.4242857142857144,,1.0
2025-06-30,Point of Sale - Interac PURCHASE336001001007 KENTWOOD FORD 4506*********765,18.13,0.0,Vehicle Repairs & Maintenance,False,True,0.8633333333333333,Unclassified,1.0
2025-06-27,Electronic Funds Transfer GOVERNMENT CANADA,229.86,0.0,Income Tax Installment,False,False,10.945714285714287,,1.0
2025-06-27,Point of Sale - Interac PURCHASE517818344168 PETRO-CANADA 37 4506*********765,53.12,0.0,Fuel & Petroleum,False,False,2.5295238095238095,,1.0
2025-06-26,Point of Sale - Interac PURCHASE517719244333 PETRO-CANADA 37 4506*********765,60.04,0.0,Fuel & Petroleum,False,False,2.8590476190476193,,1.0
2025-06-24,Point of Sale - Interac PURCHASE517511179778 PETRO-CANADA 37 4506*********765,45.06,0.0,Fuel & Petroleum,False,False,2.145714285714286,,1.0
2025-06-23,Point of Sale - Interac PURCHASE517315456252 GCOC #00032 4506*********223,79.79,0.0,Fuel & Petroleum,False,False,3.79952380952381,,1.0
2025-06-23,Point of Sale - Interac PURCHASE517207383880 PETRO-CANADA 37 4506*********765,50.14,0.0,Fuel & Petroleum,False,False,2.3876190476190478,,1.0
2025-06-20,Point of Sale - Interac PURCHASE517100512247 REDWATER NAPA A 4506*********765,166.6,0.0,Vehicle Repairs & Maintenance,False,False,7.933333333333333,,1.0
2025-06-20,Internet Banking E-TRANSFER105504292442 rent@realtyfocus.com 4506*********765,0.9,0.0,Office Rent - Commercial,False,False,0.04285714285714286,,1.0
2025-06-20,Internet Banking INTERNET TRANSFER000000121391 TO: 00099/78-83439 4506*********765,1000.0,0.0,Shareholder Distribution,False,False,0.0,,0.0
2025-06-19,Point of Sale - Interac PURCHASE517012002489 RAINBOW RESTAUR 4506*********223,52.35,0.0,Meals & Entertainment (50%),False,False,2.492857142857143,,1.0
2025-06-19,Point of Sale - Interac PURCHASE838001001051 FGP50206 FAS GA 4506*********765,19.38,0.0,Fuel & Petroleum,False,False,0.9228571428571428,,1.0
2025-06-19,Point of Sale - Interac PURCHASE516920196063 PETRO-CANADA 37 4506*********765,40.28,0.0,Fuel & Petroleum,False,False,1.9180952380952383,,1.0
2025-06-18,Internet Banking E-TRANSFER105501847136 Lilibeth Sejera 4506*********765,1000.0,0.0,Shareholder Distribution,False,False,0.0,,0.0
2025-06-17,Electronic Funds Transfer LOAN PAYMENT 000025198990969 SCOTIA BANK - SPL LOAN PAYMENT,535.73,0.0,Vehicle Lease/Loan Payment,True,False,25.510952380952382,,1.0
2025-06-16,Electronic Funds Transfer LOAN PAYMENT BR : 3333 TD ON-LINE LOANS SYSTEM,1458.29,0.0,Vehicle Lease/Loan Payment,False,False,69.44238095238096,,1.0
2025-06-16,Electronic Funds Transfer BILL PAYMENT Koodo Mobile,87.1,0.0,Bank Charges & Interest,False,False,4.147619047619047,,1.0
2025-06-16,Point of Sale - Interac PURCHASE516719313146 PETRO-CANADA 37 4506*********765,51.48,0.0,Fuel & Petroleum,False,False,2.451428571428571,,1.0
2025-06-16,Point of Sale - Interac PURCHASE516700507272 UNIVERSITY TRAD 4506*********765,65.5,0.0,Personal - Not Deductible,False,True,3.119047619047619,Unclassified,1.0
2025-06-16,Point of Sale - Interac PURCHASE516700848936 THE ATLANTIC KI 4506*********765,156.38,0.0,Meals & Entertainment (50%),False,True,7.446666666666666,Unclassified,1.0
2025-06-12,Electronic Funds Transfer GOVERNMENT CANADA,308.48,0.0,Income Tax Installment,False,False,14.689523809523811,,1.0
2025-06-11,Internet Banking E-TRANSFER105493165145 rent@realtyfocus.com 4506*********765,152.53,0.0,Office Rent - Commercial,False,False,7.263333333333333,,1.0
2025-06-10,Point of Sale - Interac PURCHASE516118456227 PETRO-CANADA 37 4506*********765,50.11,0.0,Fuel & Petroleum,False,False,2.386190476190476,,1.0
2025-06-09,Internet Banking MOBILE DEPOSIT,0.0,147.0,Revenue,False,False,0.0,,0.0
2025-06-09,Point of Sale - Interac PURCHASE515816380528 MOBIL@ - 1767 4506*********223,29.57,0.0,Fuel & Petroleum,False,False,1.408095238095238,,1.0
2025-06-09,Point of Sale - Interac PURCHASE515814160775 PETRO-CANADA 77 4506*********765,57.13,0.0,Fuel & Petroleum,False,False,2.720476190476191,,1.0
2025-06-06,Point of Sale - Interac PURCHASE399168110606 OK TIRE REDWATE 4506*********765,201.6,0.0,Vehicle Repairs & Maintenance,False,False,9.6,,1.0
2025-06-06,Internet Banking E-TRANSFER105486796411 rent@realtyfocus.com 4506*********765,1600.0,0.0,Office Rent - Commercial,False,False,76.19047619047619,,1.0
2025-06-06,Internet Banking INTERNET TRANSFER000000215010 TO: 00099/78-83439 4506*********765,5000.0,0.0,Shareholder Distribution,False,False,0.0,,0.0
2025-06-05,Electronic Funds Transfer INSURANCE MANULIFE FINANCIAL,31.89,0.0,Other / Unclassified,False,False,1.5185714285714285,,1.0
2025-06-05,Branch Transaction WIRE TSF 0512223 PRICEWATERHOUSECOOPERS INC LONG RUN EXPL CONTRACTOR 2025,0.0,13293.75,Revenue,False,False,0.0,,0.0
2025-06-03,Point of Sale - Interac PURCHASE515413130869 PETRO-CANADA 37 4506*********765,155.87,0.0,Fuel & Petroleum,False,False,7.422380952380953,,1.0
2025-06-02,Electronic Funds Transfer BILL PAYMENT Koodo Mobile,70.6,0.0,Bank Charges & Interest,False,False,3.3619047619047615,,1.0
2025-06-02,Point of Sale - Interac PURCHASE515312229595 PETRO-CANADA 37 4506*********765,20.0,0.0,Fuel & Petroleum,False,False,0.9523809523809523,,1.0
2025-05-30,Branch Transaction ACCOUNT FEE,40.0,0.0,Bank Charges & Interest,False,False,1.9047619047619047,,1.0
2025-05-30,Branch Transaction OVERDRAFT INTEREST,1.27,0.0,Bank Charges & Interest,False,False,0.060476190476190475,,1.0
2025-05-30,Branch Transaction OVERDRAFT S/C,5.0,0.0,Bank Charges & Interest,False,True,0.23809523809523808,Unclassified,1.0
2025-05-28,Electronic Funds Transfer GOVERNMENT CANADA,472.16,0.0,Income Tax Installment,False,False,22.483809523809526,,1.0
2025-05-27,Internet Banking E-TRANSFER011323401393 LILIBETH SEJERA 4506*********765,0.0,1500.0,Shareholder Distribution,False,False,0.0,,0.0
2025-05-21,Internet Banking E-TRANSFER105463887544 Lilibeth Sejera 4506*********765,1500.0,0.0,Shareholder Distribution,False,False,0.0,,0.0
2025-05-21,Internet Banking E-TRANSFER105463726586 Lilibeth Sejera 4506*********765,1000.0,0.0,Shareholder Distribution,False,False,0.0,,0.0
2025-05-20,Electronic Funds Transfer LOAN PAYMENT 000025198990969 SCOTIA BANK - SPL LOAN PAYMENT,535.73,0.0,Vehicle Lease/Loan Payment,True,False,25.510952380952382,,1.0
2025-05-20,Point of Sale - Interac PURCHASE514011251887 PETRO-CANADA 37 4506*********765,164.24,0.0,Fuel & Petroleum,False,False,7.820952380952382,,1.0
2025-05-20,Point of Sale - Interac PURCHASE513815186439 SHELL C20294 4506*********765,57.45,0.0,Fuel & Petroleum,False,False,2.735714285714286,,1.0
2025-05-20,Internet Banking INTERNET TRANSFER000000111281 TO: 00099/78-83439 4506*********765,3000.0,0.0,Shareholder Distribution,False,False,0.0,,0.0
2025-05-20,Point of Sale - Interac PURCHASE513800283990 SHELL C81527 4506*********765,30.91,0.0,Fuel & Petroleum,False,False,1.4719047619047618,,1.0
2025-05-20,Point of Sale - Interac PURCHASE513723136687 INVERMERE CANNA 4506*********765,39.95,0.0,Personal - Not Deductible,False,True,1.9023809523809525,Unclassified,1.0
2025-05-20,Point of Sale - Interac PURCHASE263001001019 CANCO PETROLEUM 4506*********765,47.11,0.0,Fuel & Petroleum,False,True,2.243333333333333,Unclassified,1.0
2025-05-16,Point of Sale - Interac PURCHASE513522475008 MIDWAY ESSO 4506*********765,59.18,0.0,Fuel & Petroleum,False,False,2.818095238095238,,1.0
2025-05-15,Electronic Funds Transfer BILL PAYMENT Koodo Mobile,87.1,0.0,Telephone & Internet,False,False,4.147619047619047,,1.0
2025-05-14,Electronic Funds Transfer LOAN PAYMENT BR : 3333 TD ON-LINE LOANS SYSTEM,1458.29,0.0,Vehicle Lease/Loan Payment,False,False,69.44238095238096,,1.0
2025-05-14,Internet Banking E-TRANSFER105455768695 rent@realtyfocus.com 4506*********765,1600.0,0.0,Office Rent - Commercial,False,False,76.19047619047619,,1.0
2025-05-14,Point of Sale - Interac PURCHASE513416420469 REDWATER HOME H 4506*********765,108.77,0.0,Equipment & Supplies,False,False,5.179523809523809,,1.0
2025-05-12,Electronic Funds Transfer GOVERNMENT CANADA,308.48,0.0,Income Tax Installment,False,False,14.689523809523811,,1.0
2025-05-12,Point of Sale - Interac PURCHASE000043303132 MANILA GRILL EX 4506*********765,112.85,0.0,Meals & Entertainment (50%),True,False,5.373809523809523,,1.0
2025-05-12,Point of Sale - Interac PURCHASE513016382482 REDWATER HOME H 4506*********765,23.09,0.0,Equipment & Supplies,False,False,1.0995238095238096,,1.0
2025-05-09,Internet Banking E-TRANSFER105449639875 rent@realtyfocus.com 4506*********765,145.62,0.0,Office Rent - Commercial,False,False,6.934285714285714,,1.0
2025-05-07,Point of Sale - Interac PURCHASE512715421537 PETRO-CANADA 37 4506*********765,161.23,0.0,Fuel & Petroleum,False,False,7.677619047619048,,1.0
2025-05-07,Internet Banking INTERNET TRANSFER000000220960 TO: 00099/78-83439 4506*********765,5000.0,0.0,Shareholder Distribution,False,False,0.0,,0.0
2025-05-07,Point of Sale - Interac PURCHASE758001001075 FGP50206 FAS GA 4506*********765,35.14,0.0,Fuel & Petroleum,False,False,1.6733333333333333,,1.0
2025-05-06,Branch Transaction WIRE TSF 0612670 PRICEWATERHOUSECOOPERS INC LONG RUN EXPLORATION INVOICE29,0.0,14181.0,Revenue,False,False,0.0,,0.0
2025-05-06,Point of Sale - Interac PURCHASE512612956013 RAINBOW RESTAUR 4506*********765,9.98,0.0,Meals & Entertainment (50%),False,False,0.4752380952380953,,1.0
2025-05-06,Point of Sale - Interac PURCHASE000001050014 DAIRY QUEEN #71 4506*********765,33.45,0.0,Meals & Entertainment (50%),False,False,1.5928571428571432,,1.0
2025-05-06,Point of Sale - Interac PURCHASE756001001056 FGP50206 FAS GA 4506*********765,34.68,0.0,Fuel & Petroleum,False,False,1.6514285714285712,,1.0
2025-05-05,Electronic Funds Transfer INSURANCE MANULIFE FINANCIAL,31.89,0.0,Other / Unclassified,False,False,1.5185714285714285,,1.0
2025-05-05,Point of Sale - Interac PURCHASE995280370505 SOUTH FORT CHEV 4506*********765,26.45,0.0,Vehicle Repairs & Maintenance,False,True,1.2595238095238095,Unclassified,1.0
2025-05-05,Point of Sale - Interac PURCHASE545001001240 FGP40219 HWY 15 4506*********765,9.15,0.0,Fuel & Petroleum,False,False,0.4357142857142857,,1.0
2025-05-05,Point of Sale - Interac PURCHASE512512157705 MCDONALD'S #672 4506*********765,7.85,0.0,Meals & Entertainment (50%),False,False,0.3738095238095238,,1.0
2025-05-05,Point of Sale - Interac PURCHASE754001001086 FGP50206 FAS GA 4506*********765,19.84,0.0,Fuel & Petroleum,False,False,0.9447619047619047,,1.0
2025-05-05,Point of Sale - Interac PURCHASE512419348644 REDWATER COMMUN 4506*********765,60.0,0.0,Meals & Entertainment (50%),False,True,2.857142857142857,Unclassified,1.0
2025-05-05,Point of Sale - Interac PURCHASE753001001151 FGP50206 FAS GA 4506*********765,30.6,0.0,Fuel & Petroleum,False,False,1.4571428571428573,,1.0
2025-05-05,Point of Sale - Interac PURCHASE000024302684 LIQUOR STATION 4506*********765,10.12,0.0,Personal - Not Deductible,True,False,0.4819047619047619,,1.0
2025-05-05,Point of Sale - Interac PURCHASE512314287193 PETRO-CANADA 38 4506*********765,37.46,0.0,Fuel & Petroleum,False,False,1.783809523809524,,1.0
2025-05-05,Point of Sale - Interac PURCHASE512314133873 FATBURGER 4506*********765,30.01,0.0,Meals & Entertainment (50%),False,True,1.4290476190476191,Unclassified,1.0
2025-05-02,Electronic Funds Transfer BILL PAYMENT Koodo Mobile,70.6,0.0,Bank Charges & Interest,False,False,3.3619047619047615,,1.0
2025-05-02,Point of Sale - Interac PURCHASE512215471801 CPC / SCP 57770 4506*********223,18.89,0.0,Fuel & Petroleum,False,False,0.8995238095238096,,1.0
2025-05-01,Point of Sale - Interac PURCHASE512116168232 PETRO-CANADA 37 4506*********765,137.91,0.0,Fuel & Petroleum,False,False,6.567142857142857,,1.0
2025-05-01,Point of Sale - Interac PURCHASE747001001174 FGP50206 FAS GA 4506*********765,33.89,0.0,Fuel & Petroleum,False,False,1.6138095238095238,,1.0
2025-04-30,Branch Transaction ACCOUNT FEE,40.0,0.0,Bank Charges & Interest,False,False,1.9047619047619047,,1.0
2025-04-30,Point of Sale - Interac PURCHASE000024302274 LIQUOR STATION 4506*********765,10.12,0.0,Personal - Not Deductible,True,False,0.4819047619047619,,1.0
2025-04-30,Point of Sale - Interac PURCHASE000001041012 DAIRY QUEEN #71 4506*********765,17.0,0.0,Meals & Entertainment (50%),False,False,0.8095238095238095,,1.0
2025-04-30,Point of Sale - Interac PURCHASE745001001106 FGP50206 FAS GA 4506*********765,30.6,0.0,Fuel & Petroleum,False,False,1.4571428571428573,,1.0
2025-04-30,Point of Sale - Interac PURCHASE000001132051 REDWATER IGA #1 4506*********765,29.26,0.0,Meals & Entertainment (50%),True,False,1.3933333333333333,,1.0
2025-04-30,Point of Sale - Interac PURCHASE512013157513 REDWATER HOME H 4506*********765,31.49,0.0,Equipment & Supplies,False,False,1.4995238095238095,,1.0
2025-04-29,Point of Sale - Interac PURCHASE744001001017 FGP50206 FAS GA 4506*********765,17.3,0.0,Fuel & Petroleum,False,False,0.8238095238095239,,1.0
2025-04-29,Point of Sale - Interac PURCHASE743001001058 FGP50206 FAS GA 4506*********765,19.84,0.0,Fuel & Petroleum,False,False,0.9447619047619047,,1.0
2025-04-28,Electronic Funds Transfer GOVERNMENT CANADA,472.16,0.0,Income Tax Installment,False,False,22.483809523809526,,1.0
2025-04-28,Point of Sale - Interac PURCHASE742001001091 FGP50206 FAS GA 4506*********765,15.3,0.0,Fuel & Petroleum,False,False,0.7285714285714286,,1.0
2025-04-28,Point of Sale - Interac PURCHASE000001130111 REDWATER IGA #1 4506*********765,17.38,0.0,Meals & Entertainment (50%),True,False,0.8276190476190476,,1.0
2025-04-28,Point of Sale - Interac PURCHASE511810106114 PETRO-CANADA 37 4506*********765,43.86,0.0,Fuel & Petroleum,False,False,2.0885714285714285,,1.0
2025-04-28,Point of Sale - Interac PURCHASE741001001007 FGP50206 FAS GA 4506*********765,34.63,0.0,Fuel & Petroleum,False,False,1.6490476190476193,,1.0
2025-04-28,Point of Sale - Interac PURCHASE511617407794 JYSK 022 SOUTHP 4506*********223,136.45,0.0,Home Office Expenses,False,True,6.497619047619047,Unclassified,1.0
2025-04-28,Point of Sale - Interac PURCHASE000001001929 RED APPLE #5306 4506*********765,25.98,0.0,Office Supplies,True,False,1.2371428571428573,,1.0
2025-04-28,Point of Sale - Interac PURCHASE738001001026 FGP50206 FAS GA 4506*********765,23.5,0.0,Fuel & Petroleum,False,False,1.119047619047619,,1.0
2025-04-22,Point of Sale - Interac PURCHASE511121100960 MOBIL@ - 3817 4506*********765,153.96,0.0,Fuel & Petroleum,False,False,7.331428571428572,,1.0
2025-04-21,Point of Sale - Interac PURCHASE511119411706 JIFFY LUBE 4506*********765,278.85,0.0,Vehicle Repairs & Maintenance,False,False,13.27857142857143,,1.0
2025-04-21,Point of Sale - Interac PURCHASE511019246883 SHELL C22508 4506*********765,150.0,0.0,Fuel & Petroleum,False,False,7.142857142857142,,1.0
2025-04-21,Point of Sale - Interac PURCHASE140001001184 FGP50329 O'PUR 4506*********765,39.04,0.0,Fuel & Petroleum,False,False,1.8590476190476188,,1.0
2025-04-21,Point of Sale - Interac PURCHASE511014147583 CANADIAN TIRE # 4506*********765,203.71,0.0,Vehicle Repairs & Maintenance,False,True,9.700476190476191,,1.0
2025-04-21,Point of Sale - Interac PURCHASE510723158023 PETRO-CANADA 77 4506*********765,147.99,0.0,Fuel & Petroleum,False,False,7.047142857142857,,1.0
2025-04-21,Point of Sale - Interac PURCHASE000001001464 WALMART STORE # 4506*********765,109.56,0.0,Personal - Not Deductible,True,True,5.217142857142858,,1.0
2025-04-17,Electronic Funds Transfer LOAN PAYMENT 000025198990969 SCOTIA BANK - SPL LOAN PAYMENT,535.73,0.0,Vehicle Lease/Loan Payment,True,False,25.510952380952382,,1.0
2025-04-17,Point of Sale - Interac PURCHASE510719100276 PETRO-CANADA 37 4506*********765,160.26,0.0,Fuel & Petroleum,False,False,7.631428571428571,,1.0
2025-04-17,Point of Sale - Interac PURCHASE197280450417 OK TIRE REDWATE 4506*********765,222.6,0.0,Vehicle Repairs & Maintenance,False,False,10.6,,1.0
2025-04-16,Internet Banking E-TRANSFER105418046536 rent@realtyfocus.com 4506*********765,224.77,0.0,Office Rent - Commercial,False,False,10.703333333333335,,1.0
2025-04-15,Electronic Funds Transfer BILL PAYMENT Koodo Mobile,87.1,0.0,Bank Charges & Interest,False,False,4.147619047619047,,1.0
2025-04-15,Internet Banking E-TRANSFER105416014053 Lilibeth Sejera 4506*********765,3000.0,0.0,Shareholder Distribution,False,False,0.0,,0.0
2025-04-14,Electronic Funds Transfer LOAN PAYMENT BR : 3333 TD ON-LINE LOANS SYSTEM,1458.29,0.0,Vehicle Lease/Loan Payment,False,False,69.44238095238096,,1.0
2025-04-14,Electronic Funds Transfer GOVERNMENT CANADA,308.48,0.0,Income Tax Installment,False,False,14.689523809523811,,1.0
2025-04-14,Point of Sale - Interac PURCHASE510312146673 REDWATER HOME H 4506*********765,38.83,0.0,Equipment & Supplies,False,False,1.849047619047619,,1.0
2025-04-10,Point of Sale - Interac PURCHASE510016264105 PETRO-CANADA 37 4506*********765,164.51,0.0,Fuel & Petroleum,False,False,7.833809523809523,,1.0
2025-04-09,Internet Banking INTERNET TRANSFER000000239327 TO: 00099/78-83439 4506*********765,5000.0,0.0,Shareholder Distribution,False,False,0.0,,0.0
2025-04-07,Electronic Funds Transfer INSURANCE MANULIFE FINANCIAL,31.89,0.0,Other / Unclassified,False,False,1.5185714285714285,,1.0
2025-04-07,Point of Sale - Interac PURCHASE509719441793 CIRCLE K #22734 4506*********765,48.65,0.0,Fuel & Petroleum,False,False,2.316666666666667,,1.0
2025-04-07,Point of Sale - Interac PURCHASE250407754972 LS JOBSITE WORK 4506*********765,312.87,0.0,PPE & Safety Equipment,False,True,14.89857142857143,Unclassified,1.0
2025-04-07,Internet Banking E-TRANSFER105406068880 rent@realtyfocus.com 4506*********765,1600.0,0.0,Office Rent - Commercial,False,False,76.19047619047619,,1.0
2025-04-07,Point of Sale - Interac PURCHASE509617142527 SHELL C00103 4506*********765,43.6,0.0,Fuel & Petroleum,False,False,2.0761904761904764,,1.0
2025-04-07,Point of Sale - Interac PURCHASE509615358684 VALEMOUNT ESSO 4506*********765,25.0,0.0,Fuel & Petroleum,False,False,1.1904761904761905,,1.0
2025-04-04,Point of Sale - Interac PURCHASE509413191424 PETRO-CANADA 78 4506*********765,47.17,0.0,Fuel & Petroleum,False,False,2.2461904761904763,,1.0
2025-04-04,Internet Banking E-TRANSFER105402873861 rent@realtyfocus.com 4506*********765,229.33,0.0,Office Rent - Commercial,False,False,10.920476190476192,,1.0
2025-04-03,Branch Transaction WIRE TSF 0305797 PRICEWATERHOUSECOOPERS INC LONG RUN EXPL INV 28 LONG RUN,0.0,15273.0,Revenue,False,False,0.0,,0.0
2025-04-02,Electronic Funds Transfer BILL PAYMENT Koodo Mobile,70.6,0.0,Bank Charges & Interest,False,False,3.3619047619047615,,1.0
2025-03-31,Branch Transaction ACCOUNT FEE,40.0,0.0,Bank Charges & Interest,False,False,1.9047619047619047,,1.0
2025-03-31,Point of Sale - Interac PURCHASE508918168210 PETRO-CANADA 37 4506*********765,198.77,0.0,Fuel & Petroleum,False,False,9.465238095238096,,1.0
2025-03-31,Point of Sale - Interac PURCHASE508918148841 PETRO-CANADA 37 4506*********765,32.54,0.0,Fuel & Petroleum,False,False,1.5495238095238095,,1.0
2025-03-28,Electronic Funds Transfer GOVERNMENT CANADA,472.16,0.0,Income Tax Installment,False,False,22.483809523809526,,1.0
2025-03-28,Point of Sale - Interac PURCHASE508715404630 PETRO-CANADA 37 4506*********765,106.53,0.0,Fuel & Petroleum,False,False,5.072857142857143,,1.0
2025-03-28,Point of Sale - Interac PURCHASE508715238779 ACHTI'S STEAK & 4506*********765,100.88,0.0,Meals & Entertainment (50%),False,False,4.803809523809524,,1.0
